associatedsequences,barcodevalue,basisofrecord,bed,canonicalname,catalognumber,class,collectioncode,collectionid,collectionname,collector,commonname,commonnames,continent,coordinateuncertainty,country,countrycode,county,datasetid,datecollected,datemodified,dqs,earliestageorloweststage,earliesteonorlowesteonothem,earliestepochorlowestseries,earliesteraorlowesterathem,earliestperiodorlowestsystem,etag,eventdate,family,fieldnumber,flags,formation,genus,geologicalcontextid,longitude,latitude,group,hasImage,hasMedia,highertaxon,highestbiostratigraphiczone,individualcount,infraspecificepithet,institutioncode,institutionid,institutionname,kingdom,latestageorhigheststage,latesteonorhighesteonothem,latestepochorhighestseries,latesteraorhighesterathem,latestperiodorhighestsystem,lithostratigraphicterms,locality,lowestbiostratigraphiczone,maxdepth,maxelevation,mediarecords,member,mindepth,minelevation,municipality,occurrenceid,order,phylum,recordids,recordnumber,recordset,name,specificepithet,startdayofyear,stateprovince,taxonid,taxonomicstatus,taxonrank,typestatus,uuid,verbatimeventdate,verbatimlocality,version,waterbody,prov
NA,NA,preservedspecimen,NA,vicia,sbbg182084,magnoliopsida,NA,3818e0aa-b6a4-11e8-b408-001a64db2964,NA,"david keil; r. kenny, j. yost, m. ritter",NA,,north america,200,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,2019-05-09,2024-06-11T21:07:56.516309+00:00,0.2753623188405797,NA,NA,NA,NA,NA,30c7ca134988a3baf9bb2acaed3b63a7d6925d66,2019-05-09,fabaceae,NA,,NA,vicia,NA,-120.4677,34.4671,NA,TRUE,TRUE,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|rosanae|fabales|fabaceae|vicia|vicia sativa,NA,NA,sativa,sbbg,NA,NA,plantae,NA,NA,NA,NA,NA,NA,"the nature conservancy's jack and laura dangermond preserve, cojo ranch side, along cojo bay rd 3.68 mi s from cojo gate at the cattle guard where cojo bay rd becomes parallel with the train tracks",NA,NA,NA,,NA,NA,NA,NA,454b3e17-8c9a-461a-a1e3-f2fd4402cbee,fabales,tracheophyta,,35736,d7540872-1c53-48ac-a617-2d0739eadcbd,vicia sativa subsp. sativa,sativa,129,california,2974751,accepted,genus,NA,b32c6a88-a9ec-4caa-bb4c-ef6aaaf71440,9 may 2019,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,astragalus nuttallii,68300,magnoliopsida,NA,3818e0aa-b6a4-11e8-b408-001a64db2964,NA,ralph hoffmann,NA,,north america,1000,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,1928-09-10,2023-05-05T11:17:33.911779+00:00,0.2753623188405797,NA,NA,NA,NA,NA,30dfd1d8644a70021f6f7ed16185048d183aaa3a,1928-09-10,fabaceae,NA,,NA,astragalus,NA,-120.467,34.452,NA,FALSE,FALSE,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|rosanae|fabales|fabaceae|astragalus|astragalus nuttallii,NA,NA,nuttallii,sbbg,NA,NA,plantae,NA,NA,NA,NA,NA,NA,point conception,NA,NA,NA,,NA,NA,NA,NA,b3ff5f18-5bdb-49cc-a524-47b7d2bde866,fabales,tracheophyta,,NA,d7540872-1c53-48ac-a617-2d0739eadcbd,astragalus nuttallii var. nuttallii,nuttallii,254,california,5346395,accepted,species,NA,b32fcadd-30b8-43e3-a1fe-d5c5de63a37e,1928-9-10,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,NA,52817.006,NA,fish,https://scientific-collections.gbif.org/collection/439095a6-e9e0-412b-b770-2a9200251977,NA,usc ichthyoplankton coastal & harbor studies,NA,,north america,NA,united states,usa,NA,NA,1979-03-22,2024-07-12T19:35:10.420091+00:00,0.34782608695652173,NA,NA,NA,NA,NA,5a05b36bbbaa6f119f1e20bebeeed6865ce3617c,1979-03-22,cottidae,NA,,NA,cottidae,NA,-120.4333333333,34.443333333333,NA,FALSE,FALSE,animalia | chordata |  | scorpaeniformes | cottidae | cottidae,NA,3,NA,lacm,https://scientific-collections.gbif.org/institution/2fc908ba-e775-49e2-bffe-6b9041c3b70f,NA,animalia,NA,NA,NA,NA,NA,NA,southern california: cojo bay,NA,NA,NA,,NA,NA,NA,NA,13fabbc0-a1c0-4262-8f7a-3cb55e986cb8,scorpaeniformes,NA,,0108015mb,2d853a6d-50ec-4931-8e91-48fc2491fdee,cottidae,NA,81,california,NA,NA,genus,NA,b33d37ac-f5fa-48ed-8e56-283c33c387fe,NA,eastern pacific | usa | california |  | southern california: cojo bay,NA,eastern pacific,idigbio
NA,NA,preservedspecimen,NA,ulva taeniata,307806,ulvophyceae,algae,NA,NA,robert b. setzer,NA,,north america,535,united states,usa,santa barbara,2d59e5db-57ad-41ff-97d6-11f5fb264527,1970-01-08,2021-09-19T20:33:43.503979+00:00,0.21739130434782608,NA,NA,NA,NA,NA,bc5e7db480311bcb9eb316a89c05d09e66093a3f,1970-01-08,ulvaceae,NA,,NA,ulva,NA,-120.452698,34.442607,NA,TRUE,TRUE,ulvaceae,NA,NA,NA,wtu,NA,NA,plantae,NA,NA,NA,NA,NA,NA,"government point, hollister ranch.",NA,NA,NA,,NA,NA,NA,NA,242728bf-ad82-4d3f-8819-50cb969463b6,ulvales,chlorophyta,,4029,4ef6540c-e6cf-4678-bc43-b57435354de0,ulva taeniata,taeniata,8,california,5273449,accepted,species,NA,b35ff9a4-0d3d-4e90-aab6-5ba5281c73b4,NA,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,NA,obi166770,magnoliopsida,NA,3818d95b-b6a4-11e8-b408-001a64db2964,NA,"david keil; r. kenny, j. yost, m. ritter, and other phytojog participants",NA,,north america,NA,united states,usa,santa barbara,NA,2019-05-09,2024-06-11T21:15:05.612026+00:00,0.37681159420289856,NA,NA,NA,NA,NA,3332f047f64a02e54e2983be1daf8ed5d83468f8,2019-05-09,caryophyllaceae,NA,,NA,spergula,NA,-120.4676882,34.4671211,NA,TRUE,TRUE,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|caryophyllanae|caryophyllales|caryophyllaceae|spergula,NA,NA,NA,obi,NA,NA,plantae,NA,NA,NA,NA,NA,NA,"santa ynez mountains. phytojog 2019 trip to the nature conservancy's jack and laura dangermond preserve. cojo ranch side. along cojo bay rd. 3.68 miles s from cojo gate, at the cattle guard where cojo bay rd becomes parallel with the train tracks.",NA,NA,NA,,NA,NA,NA,NA,7edc10a9-af9a-4f09-86d9-edd2d437ff19,caryophyllales,tracheophyta,,35729,b667cef4-96fe-42e8-a9fa-6298aa80bb14,spergula arvensis,arvensis,129,california,119398,NA,species,NA,b3608811-4979-4c10-9ca3-39e27354c088,09 may 2019,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,masticophis lateralis,1359,reptilia,he,NA,NA,NA,NA,,north america,NA,united states,usa,santa barbara,0938172b-2086-439c-a1dd-c21cb0109ed5,1987-10-23,2015-02-21T09:17:58.381000+00:00,0.30434782608695654,NA,NA,NA,NA,NA,cae0d46b93183fec20ebb379c03860c81e3ff4b3,1987-10-23,colubridae,NA,,NA,masticophis,NA,-120.4427778,34.4775,NA,FALSE,FALSE,animalia:chordata::squamata:colubridae:masticophis,NA,1,NA,sbmnh,urn:lsid:biocol.org:col:34834,NA,animalia,NA,NA,NA,NA,NA,NA,"bixby ranch; middle fork wood canyon, 1.5 mi n bixby ranch rd.",NA,NA,NA,,NA,NA,NA,NA,urn:catalog:sbmnh:he:1359,squamata,chordata,,pwc 627,9d8ced48-62c5-4ce0-99e7-a03550c674c0,masticophis lateralis,lateralis,296,california,2452164,accepted,species,NA,b366e1eb-c2a2-4262-b417-afb97c409df8,NA,north america; united states; california; santa barbara county; ; ; ;,NA,NA,idigbio
NA,NA,preservedspecimen,NA,amblyopappus pusillus,sdsu22454,magnoliopsida,NA,3818d002-b6a4-11e8-b408-001a64db2964,NA,"michael g. simpson; david keil, jenn yost, matt ritter, etc.",NA,,north america,NA,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,2019-05-09,2024-06-11T21:14:31.375801+00:00,0.3333333333333333,NA,NA,NA,NA,NA,cfef9fa4770eea279486fe0a591fd71e14d0a8e7,2019-05-09,asteraceae,NA,,NA,amblyopappus,NA,-120.47239,34.45625,NA,TRUE,TRUE,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|asteranae|asterales|asteraceae|amblyopappus,NA,NA,NA,sdsu,NA,NA,plantae,NA,NA,NA,NA,NA,NA,dangermond preserve. coastal bluff.,NA,NA,NA,,NA,NA,14,NA,8b8831ef-0b0f-49d4-bc7b-e61e8093068a,asterales,tracheophyta,,4220,1c729855-f3dd-439d-b326-54d62f57b0fd,amblyopappus pusillus,pusillus,129,california,3140179,doubtful,species,NA,b370357f-b79c-4ece-9515-28ed494085cb,2019-5-9,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,macoma yoldiformis,690619,bivalvia,iz,NA,NA,dames & moore survey,NA,,north america,NA,united states,usa,santa barbara county,7ddf754f-d193-4cc9-b351-99906754a03b,1975-09-10,2024-01-31T22:29:49.283352+00:00,0.2318840579710145,NA,NA,NA,NA,NA,0858fdaa60b4d0208616079e8567d48ae961ecb1,1975-09,tellinidae,NA,,NA,macoma,NA,-120.4716667,34.4483333,NA,FALSE,FALSE,NA,NA,NA,NA,sbmnh,NA,NA,animalia,NA,NA,NA,NA,NA,NA,"santa barbara county, california, usa",NA,NA,NA,,NA,NA,NA,NA,105b3fea-fc88-472e-9afb-98e53d07513b,veneroida,mollusca,,NA,f7624647-b0d7-4753-94d0-9961186562fb,macoma yoldiformis,yoldiformis,253,california,2287015,accepted,species,NA,b394e56c-12ca-4669-82a1-0abb57408816,1975-09,point conception,NA,NA,idigbio
NA,NA,preservedspecimen,NA,asterocolax gardneri,gms9232,florideophyceae,NA,77a4c56b-b0cc-407b-8a2b-458052fa31d9,NA,n. n. norris,NA,,north america,1232,united states,usa,santa barbara,2d59e5db-57ad-41ff-97d6-11f5fb264527,1970-01-08,2023-08-24T22:09:18.640198+00:00,0.2753623188405797,NA,NA,NA,NA,NA,900925b3716e59ebd81d7e844276e693045d8f80,1970-01-08,delesseriaceae,NA,,NA,asterocolax,NA,-120.443169,34.446793,NA,TRUE,TRUE,plantae|rhodophyta|eurhodophytina|florideophyceae|rhodymeniophycidae|ceramiales|delesseriaceae|polycoryne,NA,NA,NA,gms,NA,NA,plantae,NA,NA,NA,NA,NA,NA,"cojoe reef, hollister ranch, santa barbara county, ca",NA,NA,NA,,NA,NA,NA,NA,9fb0696e-5665-4fe3-9186-b7ad5c5b7ec4,ceramiales,rhodophyta,,911,e7db896a-c95b-4a18-99a4-866fff238ca5,polycoryne gardneri,gardneri,8,california,2661659,accepted,species,NA,b3a78e3e-d765-4654-98e4-b660b030e8e7,NA,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,stenogramme californicum,ncu-a-0042919,florideophyceae,algae,e20ae18b-1a20-46ad-ab0f-8f5b63520f3e,NA,"hommersand, max h.",NA,,north america,2000,united states,usa,santa barbara,9ca92552-f23a-41a8-a140-01abaa31c931,1977-08-20,2023-05-05T11:25:10.976819+00:00,0.3333333333333333,NA,NA,NA,NA,NA,1c2f7e8c67398bd305f5e55090ecf900a587d009,1977-08-20,phyllophoraceae,NA,,NA,stenogramme,NA,-120.494609,34.498041,NA,TRUE,TRUE,plantae|rhodophyta|eurhodophytina|florideophyceae|rhodymeniophycidae|gigartinales|phyllophoraceae|stenogramma,NA,NA,NA,ncu,NA,NA,plantae,NA,NA,NA,NA,NA,NA,jalama,NA,NA,NA,,NA,NA,NA,NA,947481eb-c2d3-48bc-b79e-a8ec375ffacd,gigartinales,rhodophyta,,s.n.,9ff03c57-ba5a-4127-9439-4bf3e838c4df,stenogramma californicum,californicum,232,california,4278210,accepted,species,NA,b3b4b9cd-3e47-4145-8a1d-4c2b92ad1e78,NA,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,crambus leachellus,cmnhent0073824,insecta,insects,0197093b-f523-468f-8e90-6f94faa24395,NA,"perry, g.",NA,,north america,NA,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,NA,2019-08-29T22:51:15.736786+00:00,0.2463768115942029,NA,NA,NA,NA,NA,ad9093f25019ad683bfa5653c3c1a93305f5cbd0,NA,crambidae,NA,,NA,crambus,NA,-120.471,34.448,NA,FALSE,FALSE,NA,NA,1,NA,"cleveland museum of natural history, oh (clev)",NA,NA,animalia,NA,NA,NA,NA,NA,NA,"ca, santa barbara co. point conception area",NA,NA,NA,,NA,NA,NA,NA,urn:lsid:biosci.ohio-state.edu:osuc_occurrences:cmnhent0073824,lepidoptera,arthropoda,,NA,a8d88237-2f62-4ad5-b1f7-ab13ace304df,crambus leachellus,leachellus,NA,california,1880044,accepted,species,NA,b3cc78bc-4c07-4587-96ab-aeabc6306178,no date,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,plantago maritima maritima,sbbg188944,magnoliopsida,NA,3818e0aa-b6a4-11e8-b408-001a64db2964,NA,clifton f. smith,NA,,north america,1000,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,1973-06-20,2023-05-05T11:17:33.911779+00:00,0.2898550724637681,NA,NA,NA,NA,NA,b0947fbfa2a2798da2ddd957522b83fae7623a60,1973-06-20,plantaginaceae,NA,,NA,plantago,NA,-120.467,34.467,NA,FALSE,FALSE,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|asteranae|lamiales|plantaginaceae|plantago,NA,NA,maritima,sbbg,NA,NA,plantae,NA,NA,NA,NA,NA,NA,santa ynez mtns: crossing of railroad n of pt conception,NA,NA,NA,,NA,NA,NA,NA,9bdd662d-0463-45cc-9b17-7cf7f25de50e,lamiales,tracheophyta,,10575,d7540872-1c53-48ac-a617-2d0739eadcbd,plantago coronopus,maritima,171,california,7303135,accepted,subspecies,NA,b3ccacf5-bc76-4a6c-bf10-0d92c308c3f5,1973-6-20,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,gelidium coulteri,654240,florideophyceae,algae,https://www.gbif.org/grscicoll/collection/62289b33-ae4f-438c-8574-bd27b348c1fb,NA,michael j. wynne,NA,,north america,NA,united states,usa,santa barbara,2d59e5db-57ad-41ff-97d6-11f5fb264527,1965-05-06,2023-01-11T00:59:50.822761+00:00,0.2753623188405797,NA,NA,NA,NA,NA,72457c39d9b69df6cd0d1c66b790485cdd29dffd,1965-05-06,gelidiaceae,NA,,NA,gelidium,NA,-120.49806,34.51028,NA,TRUE,TRUE,NA,NA,NA,NA,mich,http://grscicoll.org/institution/university-michigan-herbarium,NA,plantae,NA,NA,NA,NA,NA,NA,jalama beach state park.,NA,NA,NA,,NA,NA,NA,NA,63319299-b6c9-4406-8971-223b385aff82,gelidiales,rhodophyta,,1136,0583609b-202f-40d0-8021-4c019635d4c9,gelidium coulteri,coulteri,126,california,2662781,accepted,species,NA,b3d37b85-facf-47e3-a439-dce4224b2083,NA,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,engraulis mordax,54049.005,actinopterygii,fish,https://scientific-collections.gbif.org/collection/439095a6-e9e0-412b-b770-2a9200251977,NA,usc ichthyoplankton coastal & harbor studies,NA,,north america,NA,united states,usa,NA,7ddf754f-d193-4cc9-b351-99906754a03b,1979-05-23,2024-07-12T19:35:10.420091+00:00,0.2463768115942029,NA,NA,NA,NA,NA,9562e42756c72e9c4cf804c4dc523e7c00bf6329,1979-05-23,engraulidae,NA,,NA,engraulis,NA,-120.44,34.445,NA,FALSE,FALSE,animalia | chordata |  | clupeiformes | engraulidae | engraulis,NA,1,NA,lacm,https://scientific-collections.gbif.org/institution/2fc908ba-e775-49e2-bffe-6b9041c3b70f,NA,animalia,NA,NA,NA,NA,NA,NA,southern california: cojo bay,NA,NA,NA,,NA,NA,NA,NA,27102d52-922a-4b54-bc52-7096885311fd,clupeiformes,chordata,,0128008ob,2d853a6d-50ec-4931-8e91-48fc2491fdee,"engraulis mordax girard, 1854",mordax,143,california,2414024,accepted,species,NA,b3df3383-ca07-4738-a700-0422f9c32515,NA,eastern pacific | usa | california |  | southern california: cojo bay,NA,eastern pacific,idigbio
NA,NA,preservedspecimen,NA,lepidozona scrobiculata,89302,polyplacophora,iz,NA,NA,douglas j. eernisse,NA,,north america,NA,united states,usa,santa barbara county,7ddf754f-d193-4cc9-b351-99906754a03b,2004-07-07,2022-02-25T04:40:01.784148+00:00,0.2898550724637681,NA,NA,NA,NA,NA,24b4f23c075207c329eaebd0d72456f2e5e40e79,7/7/2004,ischnochitonidae,NA,,NA,lepidozona,NA,-120.4163167,34.4526833,NA,FALSE,FALSE,NA,NA,NA,NA,sbmnh,NA,NA,animalia,NA,NA,NA,NA,NA,NA,"santa barbara county, california, usa",NA,NA,NA,,NA,NA,NA,NA,0ce83a16-f6fd-11ea-a2df-00155da89f01,chitonida,mollusca,,NA,f7624647-b0d7-4753-94d0-9961186562fb,lepidozona scrobiculata,scrobiculata,189,california,5728575,accepted,species,voucher(s),b3f511a8-0978-4cb9-b991-97b82e3f2f65,7/7/2004,"cojo, se of point conception; by scuba, on kelletia",NA,NA,idigbio
NA,NA,preservedspecimen,NA,syzygospora,0019642,tremellomycetes,NA,8f07e9fb-8d26-49c1-8ce4-de648c7e7c0a,NA,theodore l. esslinger,NA,,north america,NA,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,1996-12-29,2015-09-30T14:33:12.072129+00:00,0.2753623188405797,NA,NA,NA,NA,NA,b09bfa8dfb757b38a660cea076a5e948dde58e14,1996-12-29,carcinomycetaceae,NA,,NA,syzygospora,NA,-120.365,34.493333,NA,TRUE,TRUE,NA,NA,NA,NA,tle,NA,NA,fungi,NA,NA,NA,NA,NA,NA,"hollister ranch, parcel 47, w end of the santa ynez mountain range, near top of the mountains",NA,NA,500,,NA,NA,400,NA,1557806,tremellales,basidiomycota,,15240,dfd53a42-8f63-4040-93a5-3f1347ce7686,syzygospora,NA,364,california,2518464,accepted,genus,NA,b3fb2dd5-6d76-4e8a-9faa-f4c6cf22db50,NA,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,malenka biloba,casent9101260,insecta,casent,http://grscicoll.org/institutional-collection/entomology,NA,larry e. serpa,NA,,north america,NA,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,2019-06-06,2024-07-12T19:12:33.994880+00:00,0.21739130434782608,NA,NA,NA,NA,NA,d049297ecd22ccc52b7dc0b54b19e8084458d185,2019-06-06,nemouridae,25680,,NA,malenka,NA,-120.4291667,34.512,NA,FALSE,FALSE,NA,NA,1,NA,casc,http://grbio.org/institution/california-academy-sciences,NA,animalia,NA,NA,NA,NA,NA,NA,jalama creek tributary,NA,NA,NA,,NA,NA,NA,NA,urn:catalog:cas:ent:9101260,plecoptera,arthropoda,,NA,87c45c90-ba1d-409e-a9d7-9baf5a5cbb1c,malenka biloba,biloba,157,california,2002846,accepted,species,NA,b458c293-048e-4c03-b3f3-fc62e8859122,6/6/19,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,arctostaphylos refugioensis,ucsb036182,magnoliopsida,NA,f7e112f9-92c5-455c-a6c4-709b0f8d7f73,NA,beth hendrickson,NA,,north america,300,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,1992-03-24,2023-05-05T11:14:46.814911+00:00,0.2898550724637681,NA,NA,NA,NA,NA,4b81ee6f5dc4e641fa93d3d14e342dd5e952f74b,1992-03-24,ericaceae,NA,,NA,arctostaphylos,NA,-120.38327,34.49346,NA,TRUE,TRUE,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|asteranae|ericales|ericaceae|arctostaphylos,NA,NA,NA,ucsb,NA,NA,plantae,NA,NA,NA,NA,NA,NA,"hollister ranch, western santa ynez mountains and adjacent coastal plain, west of gaviota state park; de la cresta, 100 meters west of cementerio junctions",NA,NA,NA,,NA,NA,NA,NA,fe79f97c-1a5d-11e3-b49f-525400a0a001,ericales,tracheophyta,,hr45,f31a5f98-efd3-476a-9627-de3add582acd,arctostaphylos refugioensis,refugioensis,84,california,2882555,accepted,species,NA,b467c097-f941-4761-882a-7e43f7ee0700,NA,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,orthonopias triacis,55024.005,actinopterygii,fish,https://scientific-collections.gbif.org/collection/439095a6-e9e0-412b-b770-2a9200251977,NA,usc ichthyoplankton coastal & harbor studies,NA,,north america,NA,united states,usa,NA,7ddf754f-d193-4cc9-b351-99906754a03b,1979-09-16,2024-07-12T19:35:10.420091+00:00,0.2753623188405797,NA,NA,NA,NA,NA,858e32e9760bae68b624ad140a1a70abd9967b87,1979-09-16,cottidae,NA,,NA,orthonopias,NA,-120.44,34.445,NA,FALSE,FALSE,animalia | chordata |  | scorpaeniformes | cottidae | orthonopias,NA,NA,NA,lacm,https://scientific-collections.gbif.org/institution/2fc908ba-e775-49e2-bffe-6b9041c3b70f,NA,animalia,NA,NA,NA,NA,NA,NA,southern california: coho bay,NA,NA,NA,,NA,NA,NA,NA,956e8f1a-1084-4ce8-8d9b-d7cef7b52869,scorpaeniformes,chordata,,0168008ob,2d853a6d-50ec-4931-8e91-48fc2491fdee,"orthonopias triacis starks & mann, 1911",triacis,259,california,2333856,accepted,species,NA,b478c070-c449-47b7-83ae-91ed0caaa55d,NA,eastern pacific | usa | california |  | southern california: coho bay,NA,eastern pacific,idigbio
NA,NA,preservedspecimen,NA,leopecten diegensis,12114,bivalvia,iz,NA,NA,robert mcmillan,NA,,north america,NA,united states,usa,santa barbara county,7ddf754f-d193-4cc9-b351-99906754a03b,1965-12-27,2022-02-25T04:40:01.784148+00:00,0.2463768115942029,NA,NA,NA,NA,NA,16ee70528f38129b0cf27b0c4b4d8f3d247868ad,1965-12,pectinidae,NA,,NA,leopecten,NA,-120.471865,34.448253,NA,FALSE,FALSE,NA,NA,NA,NA,sbmnh,NA,NA,animalia,NA,NA,NA,NA,NA,NA,"santa barbara county, california, usa",NA,NA,NA,,NA,NA,NA,NA,03c2d818-811a-4fa5-a168-f48604b8dbf5,pectinoida,mollusca,,NA,f7624647-b0d7-4753-94d0-9961186562fb,leopecten diegensis,diegensis,361,california,4374150,accepted,species,NA,b48a90aa-6525-4baf-89db-e6b725c1b2fa,1965-12,point conception,NA,NA,idigbio
NA,NA,preservedspecimen,NA,pisaster ochraceus,47084,asteroidea,iz,NA,NA,gale sphon,NA,,north america,NA,united states,usa,santa barbara county,7ddf754f-d193-4cc9-b351-99906754a03b,1964-11-17,2022-02-25T04:40:01.784148+00:00,0.2318840579710145,NA,NA,NA,NA,NA,04697c65f2f2805fc13d910e34da0c203e85b639,11/17/1964,asteriidae,NA,,NA,pisaster,NA,-120.4966667,34.49565,NA,FALSE,FALSE,NA,NA,NA,NA,sbmnh,NA,NA,animalia,NA,NA,NA,NA,NA,NA,"santa barbara county, california, usa",NA,NA,NA,,NA,NA,NA,NA,af7ba89d-9fa2-4b0c-b203-ee3cb716b091,forcipulatida,echinodermata,,NA,f7624647-b0d7-4753-94d0-9961186562fb,pisaster ochraceus,ochraceus,322,california,2273754,accepted,species,NA,b4a2f221-ee19-4b4b-bd27-19e1cc245995,11/17/1964,"jalama beach, -.6 tide",NA,NA,idigbio
NA,NA,preservedspecimen,NA,formica moki,lacment143978,insecta,antweb,NA,NA,j. longino,NA,,north america,NA,united states,usa,NA,7ddf754f-d193-4cc9-b351-99906754a03b,1986-04-26,2024-07-12T19:09:37.017116+00:00,0.2608695652173913,NA,NA,NA,NA,NA,28a675cdfc3cf52e480d347b04f1859fef50bc03,1986-04-26,formicidae,jtl1178,,NA,formica,NA,-120.36667,34.5,NA,FALSE,FALSE,animalia;arthropoda;insecta;hymenoptera;hymenoptera;formicidae;formicinae,NA,NA,NA,cas,NA,NA,animalia,NA,NA,NA,NA,NA,NA,12eneptconception420,NA,NA,NA,,NA,NA,420,NA,cas:antweb:lacment143978,hymenoptera,arthropoda,,NA,ded380b5-1ba2-4089-8e0c-0aa1b4140785,formica moki,moki,116,california,1314931,accepted,species,NA,b4a96024-adc4-46b4-a872-8c928ce8686e,26 apr 1986,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,patiria miniata,466035,asteroidea,iz,NA,NA,ted phillips,NA,,north america,NA,united states,usa,santa barbara county,7ddf754f-d193-4cc9-b351-99906754a03b,1969-11-10,2022-02-25T04:40:01.784148+00:00,0.2318840579710145,NA,NA,NA,NA,NA,04fdfcf2619ae35772673101b408a55ad14b8bb7,11/10/1969,asterinidae,NA,,NA,patiria,NA,-120.4966667,34.49565,NA,FALSE,FALSE,NA,NA,NA,NA,sbmnh,NA,NA,animalia,NA,NA,NA,NA,NA,NA,"santa barbara county, california, usa",NA,NA,NA,,NA,NA,NA,NA,adf5d06b-827c-40dd-9157-b2c36ccdaa73,valvatida,echinodermata,,NA,f7624647-b0d7-4753-94d0-9961186562fb,patiria miniata,miniata,314,california,2272172,accepted,species,NA,b4b2b998-53c2-4396-80b9-cb3ea630c743,11/10/1969,jalama,NA,NA,idigbio
NA,NA,preservedspecimen,NA,hylocelis californica,661353,rhabditophora,iz,NA,NA,jacque rogers; gale sphon,NA,,north america,NA,united states,usa,santa barbara county,2d59e5db-57ad-41ff-97d6-11f5fb264527,1966-11-11,2022-02-25T04:40:01.784148+00:00,0.2463768115942029,NA,NA,NA,NA,NA,be166e8155a93318b0a20a1ead814f669c91295e,11/11/1966,cryptocelidae,NA,,NA,hylocelis,NA,-120.4716667,34.4483333,NA,FALSE,FALSE,NA,NA,NA,NA,sbmnh,NA,NA,animalia,NA,NA,NA,NA,NA,NA,"santa barbara county, california, usa",NA,NA,NA,,NA,NA,NA,NA,0fdba051-ac3a-414b-b5b9-2ac802ae1f47,polycladida,platyhelminthes,,NA,f7624647-b0d7-4753-94d0-9961186562fb,hylocelis californica,californica,315,california,6479689,accepted,species,NA,b4b93cdd-c8da-4d4b-843a-13c23a7daec7,11/11/1966,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,eschscholzia caespitosa,sd00031792,magnoliopsida,NA,0945030a-f625-4b95-9f48-e5cb7d6eb879,NA,david keil; lynne dee oyler,NA,,north america,2000,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,1997-04-17,2023-05-05T11:40:43.799679+00:00,0.3333333333333333,NA,NA,NA,NA,NA,c471a5f4ca4dedc7d61cf7f09daea5faecfdfeef,1997-04-17,papaveraceae,NA,,NA,eschscholzia,NA,-120.4987,34.56147,NA,TRUE,TRUE,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|ranunculanae|ranunculales|papaveraceae|eschscholzia,NA,NA,NA,sd,NA,NA,plantae,NA,NA,NA,NA,NA,NA,vandenberg air force base: south base; slopes north of oak mountain.,NA,NA,NA,,NA,NA,NA,NA,46062db4-182d-470f-92eb-51d473549526,ranunculales,tracheophyta,,26173,d82fa49b-915e-4aa8-acc6-51df3d431884,eschscholzia caespitosa,caespitosa,107,california,2888385,accepted,species,NA,b4c9ad17-f433-4a48-8a03-9f1de87eb530,04/17/1997,NA,NA,NA,idigbio
